country,country_code,city,state
"Angola",AO,"Sumbe","Cuanza Sul"
"Angola",AO,"Uacu Cungo","Cuanza Sul"
"Angola",AO,"Ondjiva","Cunene Province"
"Angola",AO,"Caála","Huambo Province"
"Angola",AO,"Chela","Huambo Province"
"Angola",AO,"Huambo","Huambo Province"
"Angola",AO,"Longonjo","Huambo Province"
"Angola",AO,"Caconda","Huíla Province"
"Angola",AO,"Caluquembe","Huíla Province"
"Angola",AO,"Chibia","Huíla Province"
"Angola",AO,"Chicomba","Huíla Province"
"Angola",AO,"Chipindo","Huíla Province"
"Angola",AO,"Cuvango","Huíla Province"
"Angola",AO,"Gambos","Huíla Province"
"Angola",AO,"Humpata","Huíla Province"
"Angola",AO,"Jamba","Huíla Province"
"Angola",AO,"Lubango","Huíla Province"
"Angola",AO,"Matala","Huíla Province"
"Angola",AO,"Quilengues","Huíla Province"
"Angola",AO,"Quipungo","Huíla Province"
"Angola",AO,"Belas","Luanda Province"
"Angola",AO,"Icolo e Bengo","Luanda Province"
"Angola",AO,"Luanda","Luanda Province"
"Angola",AO,"Lucapa","Lunda Norte Province"
"Angola",AO,"Cazaji","Lunda Sul Province"
"Angola",AO,"Saurimo","Lunda Sul Province"
"Angola",AO,"Malanje","Malanje Province"
"Angola",AO,"Luau","Moxico Province"
"Angola",AO,"Luena","Moxico Province"
"Angola",AO,"Lumeje","Moxico Province"
"Angola",AO,"Léua","Moxico Province"
"Angola",AO,"Uíge","Uíge Province"
"Angola",AO,"Mbanza Congo","Zaire Province"
"Angola",AO,"N'zeto","Zaire Province"
"Angola",AO,"Soio","Zaire Province"
"Antigua And Barbuda",AG,"Codrington","Barbuda"
"Antigua And Barbuda",AG,"Piggotts","Saint George Parish"
"Antigua And Barbuda",AG,"Potters Village","Saint John Parish"
"Antigua And Barbuda",AG,"Saint John’s","Saint John Parish"
"Antigua And Barbuda",AG,"Bolands","Saint Mary Parish"
"Antigua And Barbuda",AG,"Falmouth","Saint Paul Parish"
"Antigua And Barbuda",AG,"Liberta","Saint Paul Parish"
"Antigua And Barbuda",AG,"All Saints","Saint Peter Parish"
"Antigua And Barbuda",AG,"Parham","Saint Peter Parish"
"Argentina",AR,"Balvanera","Buenos Aires"
"Argentina",AR,"Barracas","Buenos Aires"
"Argentina",AR,"Belgrano","Buenos Aires"
"Argentina",AR,"Boedo","Buenos Aires"
"Argentina",AR,"Buenos Aires","Buenos Aires"
"Argentina",AR,"Colegiales","Buenos Aires"
"Argentina",AR,"Retiro","Buenos Aires"
"Argentina",AR,"Villa Lugano","Buenos Aires"
"Argentina",AR,"Villa Ortúzar","Buenos Aires"
"Argentina",AR,"Villa Santa Rita","Buenos Aires"
"Argentina",AR,"Ancasti","Catamarca"
"Argentina",AR,"Andalgalá","Catamarca"
"Argentina",AR,"Antofagasta de la Sierra","Catamarca"
"Argentina",AR,"Capayán","Catamarca"
"Argentina",AR,"Departamento de Ambato","Catamarca"
"Argentina",AR,"Departamento de Ancasti","Catamarca"
"Argentina",AR,"Departamento de Andalgalá","Catamarca"
"Argentina",AR,"Departamento de Antofagasta de la Sierra","Catamarca"
"Argentina",AR,"Departamento de Capayán","Catamarca"
"Argentina",AR,"Departamento de Capital","Catamarca"
"Argentina",AR,"Departamento de El Alto","Catamarca"
"Argentina",AR,"Departamento de Fray Mamerto Esquiú","Catamarca"
"Argentina",AR,"Departamento de La Paz","Catamarca"
"Argentina",AR,"Departamento de Pomán","Catamarca"
"Argentina",AR,"Departamento de Santa María","Catamarca"
"Argentina",AR,"Departamento de Santa Rosa","Catamarca"
"Argentina",AR,"Departamento de Tinogasta","Catamarca"
"Argentina",AR,"Departamento de Valle Viejo","Catamarca"
"Argentina",AR,"El Rodeo","Catamarca"
"Argentina",AR,"Fiambalá","Catamarca"
"Argentina",AR,"Hualfín","Catamarca"
"Argentina",AR,"Huillapima","Catamarca"
"Argentina",AR,"Icaño","Catamarca"
"Argentina",AR,"La Puerta de San José","Catamarca"
"Argentina",AR,"Londres","Catamarca"
"Argentina",AR,"Los Altos","Catamarca"
"Argentina",AR,"Los Varela","Catamarca"
"Argentina",AR,"Mutquín","Catamarca"
"Argentina",AR,"Pomán","Catamarca"
"Argentina",AR,"Puerta de Corral Quemado","Catamarca"
"Argentina",AR,"Recreo","Catamarca"
"Argentina",AR,"San Antonio","Catamarca"
"Argentina",AR,"San Fernando del Valle de Catamarca","Catamarca"
"Argentina",AR,"Santa María","Catamarca"
"Argentina",AR,"Tinogasta","Catamarca"
"Argentina",AR,"Aviá Terai","Chaco"
"Argentina",AR,"Barranqueras","Chaco"
"Argentina",AR,"Basail","Chaco"
"Argentina",AR,"Campo Largo","Chaco"
"Argentina",AR,"Capitán Solari","Chaco"
"Argentina",AR,"Castelli","Chaco"
"Argentina",AR,"Charadai","Chaco"
"Argentina",AR,"Charata","Chaco"
"Argentina",AR,"Chorotis","Chaco"
"Argentina",AR,"Ciervo Petiso","Chaco"
"Argentina",AR,"Colonia Benítez","Chaco"
"Argentina",AR,"Colonia Elisa","Chaco"
"Argentina",AR,"Colonias Unidas","Chaco"
"Argentina",AR,"Concepción del Bermejo","Chaco"
"Argentina",AR,"Coronel Du Graty","Chaco"
"Argentina",AR,"Corzuela","Chaco"
"Argentina",AR,"Coté-Lai","Chaco"
"Argentina",AR,"Departamento de Almirante Brown","Chaco"
"Argentina",AR,"Departamento de Bermejo","Chaco"
"Argentina",AR,"Departamento de Comandante Fernández","Chaco"
"Argentina",AR,"Departamento de Doce de Octubre","Chaco"
"Argentina",AR,"Departamento de Dos de Abril","Chaco"
"Argentina",AR,"Departamento de General Donovan","Chaco"
"Argentina",AR,"Departamento de General Güemes","Chaco"
"Argentina",AR,"Departamento de Independencia","Chaco"
"Argentina",AR,"Departamento de Libertad","Chaco"
"Argentina",AR,"Departamento de Maipú","Chaco"
"Argentina",AR,"Departamento de Nueve de Julio","Chaco"
"Argentina",AR,"Departamento de O’Higgins","Chaco"
"Argentina",AR,"Departamento de Presidencia de la Plaza","Chaco"
"Argentina",AR,"Departamento de Quitilipi","Chaco"
"Argentina",AR,"Departamento de San Fernando","Chaco"
"Argentina",AR,"Departamento de San Lorenzo","Chaco"
"Argentina",AR,"Departamento de Sargento Cabral","Chaco"
"Argentina",AR,"Departamento de Tapenagá","Chaco"
"Argentina",AR,"Fontana","Chaco"
"Argentina",AR,"Gancedo","Chaco"
"Argentina",AR,"General José de San Martín","Chaco"
"Argentina",AR,"General Pinedo","Chaco"
"Argentina",AR,"General Vedia","Chaco"
"Argentina",AR,"Hermoso Campo","Chaco"
"Argentina",AR,"La Clotilde","Chaco"
"Argentina",AR,"La Eduvigis","Chaco"
"Argentina",AR,"La Escondida","Chaco"
"Argentina",AR,"La Leonesa","Chaco"
"Argentina",AR,"La Tigra","Chaco"
"Argentina",AR,"La Verde","Chaco"
"Argentina",AR,"Laguna Limpia","Chaco"
"Argentina",AR,"Lapachito","Chaco"
"Argentina",AR,"Las Breñas","Chaco"
"Argentina",AR,"Las Garcitas","Chaco"
"Argentina",AR,"Los Frentones","Chaco"
"Argentina",AR,"Machagai","Chaco"
"Argentina",AR,"Makallé","Chaco"
"Argentina",AR,"Margarita Belén","Chaco"
"Argentina",AR,"Napenay","Chaco"
"Argentina",AR,"Pampa Almirón","Chaco"
"Argentina",AR,"Pampa del Indio","Chaco"
"Argentina",AR,"Pampa del Infierno","Chaco"
"Argentina",AR,"Presidencia Roca","Chaco"
"Argentina",AR,"Presidencia Roque Sáenz Peña","Chaco"
"Argentina",AR,"Presidencia de la Plaza","Chaco"
"Argentina",AR,"Puerto Bermejo","Chaco"
"Argentina",AR,"Puerto Tirol","Chaco"
"Argentina",AR,"Puerto Vilelas","Chaco"
"Argentina",AR,"Quitilipi","Chaco"
"Argentina",AR,"Resistencia","Chaco"
"Argentina",AR,"Samuhú","Chaco"
"Argentina",AR,"San Bernardo","Chaco"
"Argentina",AR,"Santa Sylvina","Chaco"
"Argentina",AR,"Taco Pozo","Chaco"
"Argentina",AR,"Tres Isletas","Chaco"
"Argentina",AR,"Villa Berthet","Chaco"
"Argentina",AR,"Villa Ángela","Chaco"
"Argentina",AR,"Alto Río Senguer","Chubut"
"Argentina",AR,"Camarones","Chubut"
"Argentina",AR,"Comodoro Rivadavia","Chubut"
"Argentina",AR,"Departamento de Biedma","Chubut"
"Argentina",AR,"Departamento de Cushamen","Chubut"
"Argentina",AR,"Departamento de Escalante","Chubut"
"Argentina",AR,"Departamento de Florentino Ameghino","Chubut"
"Argentina",AR,"Departamento de Futaleufú","Chubut"
"Argentina",AR,"Departamento de Gaimán","Chubut"
"Argentina",AR,"Departamento de Gastre","Chubut"
"Argentina",AR,"Departamento de Languiñeo","Chubut"
"Argentina",AR,"Departamento de Mártires","Chubut"
"Argentina",AR,"Departamento de Paso de Indios","Chubut"
"Argentina",AR,"Departamento de Rawson","Chubut"
"Argentina",AR,"Departamento de Río Senguerr","Chubut"
"Argentina",AR,"Departamento de Sarmiento","Chubut"
"Argentina",AR,"Departamento de Tehuelches","Chubut"
"Argentina",AR,"Departamento de Telsen","Chubut"
"Argentina",AR,"Dolavón","Chubut"
"Argentina",AR,"El Maitén","Chubut"
"Argentina",AR,"Esquel","Chubut"
"Argentina",AR,"Gaimán","Chubut"
"Argentina",AR,"Gastre","Chubut"
"Argentina",AR,"Gobernador Costa","Chubut"
"Argentina",AR,"Hoyo de Epuyén","Chubut"
"Argentina",AR,"José de San Martín","Chubut"
"Argentina",AR,"Lago Puelo","Chubut"
"Argentina",AR,"Las Plumas","Chubut"
"Argentina",AR,"Puerto Madryn","Chubut"
"Argentina",AR,"Rada Tilly","Chubut"
"Argentina",AR,"Rawson","Chubut"
"Argentina",AR,"Río Mayo","Chubut"
"Argentina",AR,"Río Pico","Chubut"
"Argentina",AR,"Sarmiento","Chubut"
"Argentina",AR,"Tecka","Chubut"
"Argentina",AR,"Trelew","Chubut"
"Argentina",AR,"Trevelin","Chubut"
"Argentina",AR,"Alvear","Corrientes"
"Argentina",AR,"Berón de Astrada","Corrientes"
"Argentina",AR,"Bonpland","Corrientes"
"Argentina",AR,"Chavarría","Corrientes"
"Argentina",AR,"Concepción","Corrientes"
"Argentina",AR,"Corrientes","Corrientes"
"Argentina",AR,"Cruz de los Milagros","Corrientes"
"Argentina",AR,"Curuzú Cuatiá","Corrientes"
"Argentina",AR,"Departamento de Bella Vista","Corrientes"
"Argentina",AR,"Departamento de Berón de Astrada","Corrientes"
"Argentina",AR,"Departamento de Capital","Corrientes"
"Argentina",AR,"Departamento de Concepción","Corrientes"
"Argentina",AR,"Departamento de Curuzú Cuatiá","Corrientes"
"Argentina",AR,"Departamento de Empedrado","Corrientes"
"Argentina",AR,"Departamento de Esquina","Corrientes"
"Argentina",AR,"Departamento de General Alvear","Corrientes"
"Argentina",AR,"Departamento de General Paz","Corrientes"
"Argentina",AR,"Departamento de Goya","Corrientes"
"Argentina",AR,"Departamento de Itatí","Corrientes"
"Argentina",AR,"Departamento de Ituzaingó","Corrientes"
"Argentina",AR,"Departamento de Lavalle","Corrientes"
"Argentina",AR,"Departamento de Mburucuyá","Corrientes"
"Argentina",AR,"Departamento de Mercedes","Corrientes"
"Argentina",AR,"Departamento de Monte Caseros","Corrientes"
"Argentina",AR,"Departamento de Paso de los Libres","Corrientes"
"Argentina",AR,"Departamento de Saladas","Corrientes"
"Argentina",AR,"Departamento de San Cosme","Corrientes"
"Argentina",AR,"Departamento de San Luis del Palmar","Corrientes"
"Argentina",AR,"Departamento de San Martín","Corrientes"
"Argentina",AR,"Departamento de San Miguel","Corrientes"
"Argentina",AR,"Departamento de San Roque","Corrientes"
"Argentina",AR,"Departamento de Santo Tomé","Corrientes"
"Argentina",AR,"Departamento de Sauce","Corrientes"
"Argentina",AR,"Empedrado","Corrientes"
"Argentina",AR,"Esquina","Corrientes"
"Argentina",AR,"Felipe Yofré","Corrientes"
"Argentina",AR,"Garruchos","Corrientes"
"Argentina",AR,"Gobernador Juan E. Martínez","Corrientes"
"Argentina",AR,"Gobernador Virasora","Corrientes"
"Argentina",AR,"Goya","Corrientes"
"Argentina",AR,"Herlitzka","Corrientes"
"Argentina",AR,"Itatí","Corrientes"
"Argentina",AR,"Ituzaingó","Corrientes"
"Argentina",AR,"Itá Ibaté","Corrientes"
"Argentina",AR,"Juan Pujol","Corrientes"
"Argentina",AR,"La Cruz","Corrientes"
"Argentina",AR,"Libertad","Corrientes"
"Argentina",AR,"Lomas de Vallejos","Corrientes"
"Argentina",AR,"Loreto","Corrientes"
"Argentina",AR,"Mariano I. Loza","Corrientes"
"Argentina",AR,"Mburucuyá","Corrientes"
"Argentina",AR,"Mercedes","Corrientes"
"Argentina",AR,"Mocoretá","Corrientes"
"Argentina",AR,"Monte Caseros","Corrientes"
"Argentina",AR,"Nuestra Señora del Rosario de Caa Catí","Corrientes"
"Argentina",AR,"Nueve de Julio","Corrientes"
"Argentina",AR,"Palmar Grande","Corrientes"
"Argentina",AR,"Paso de la Patria","Corrientes"
"Argentina",AR,"Paso de los Libres","Corrientes"
"Argentina",AR,"Pedro R. Fernández","Corrientes"
"Argentina",AR,"Perugorría","Corrientes"
"Argentina",AR,"Pueblo Libertador","Corrientes"
"Argentina",AR,"Riachuelo","Corrientes"
"Argentina",AR,"Saladas","Corrientes"
"Argentina",AR,"San Carlos","Corrientes"
"Argentina",AR,"San Cosme","Corrientes"
"Argentina",AR,"San Lorenzo","Corrientes"
"Argentina",AR,"San Luis del Palmar","Corrientes"
"Argentina",AR,"San Miguel","Corrientes"
"Argentina",AR,"Santa Lucía","Corrientes"
"Argentina",AR,"Santa Rosa","Corrientes"
"Argentina",AR,"Santo Tomé","Corrientes"
"Argentina",AR,"Yapeyú","Corrientes"
"Argentina",AR,"Yataity Calle","Corrientes"
"Argentina",AR,"Achiras","Córdoba"
"Argentina",AR,"Adelia María","Córdoba"
"Argentina",AR,"Agua de Oro","Córdoba"
"Argentina",AR,"Alejandro Roca","Córdoba"
"Argentina",AR,"Alejo Ledesma","Córdoba"
"Argentina",AR,"Almafuerte","Córdoba"
"Argentina",AR,"Alta Gracia","Córdoba"
"Argentina",AR,"Altos de Chipión","Córdoba"
"Argentina",AR,"Arias","Córdoba"
"Argentina",AR,"Arroyito","Córdoba"
"Argentina",AR,"Arroyo Cabral","Córdoba"
"Argentina",AR,"Balnearia","Córdoba"
"Argentina",AR,"Bell Ville","Córdoba"
"Argentina",AR,"Berrotarán","Córdoba"
"Argentina",AR,"Brinkmann","Córdoba"
"Argentina",AR,"Buchardo","Córdoba"
"Argentina",AR,"Camilo Aldao","Córdoba"
"Argentina",AR,"Canals","Córdoba"
"Argentina",AR,"Capilla del Monte","Córdoba"
"Argentina",AR,"Carnerillo","Córdoba"
"Argentina",AR,"Carrilobo","Córdoba"
"Argentina",AR,"Cavanagh","Córdoba"
"Argentina",AR,"Cañada de Luque","Córdoba"
"Argentina",AR,"Charras","Córdoba"
"Argentina",AR,"Chazón","Córdoba"
"Argentina",AR,"Cintra","Córdoba"
"Argentina",AR,"Colonia La Tordilla","Córdoba"
"Argentina",AR,"Colonia San Bartolomé","Córdoba"
"Argentina",AR,"Coronel Baigorria","Córdoba"
"Argentina",AR,"Coronel Moldes","Córdoba"
"Argentina",AR,"Corral de Bustos","Córdoba"
"Argentina",AR,"Corralito","Córdoba"
"Argentina",AR,"Cosquín","Córdoba"
"Argentina",AR,"Costa Sacate","Córdoba"
"Argentina",AR,"Cruz Alta","Córdoba"
"Argentina",AR,"Cruz del Eje","Córdoba"
"Argentina",AR,"Cuesta Blanca","Córdoba"
"Argentina",AR,"Córdoba","Córdoba"
"Argentina",AR,"Dalmacio Vélez Sársfield","Córdoba"
"Argentina",AR,"Del Campillo","Córdoba"
"Argentina",AR,"Departamento de Calamuchita","Córdoba"
"Argentina",AR,"Departamento de Colón","Córdoba"
"Argentina",AR,"Departamento de Cruz del Eje","Córdoba"
"Argentina",AR,"Departamento de General Roca","Córdoba"
"Argentina",AR,"Departamento de General San Martín","Córdoba"
"Argentina",AR,"Departamento de Juárez Celman","Córdoba"
"Argentina",AR,"Departamento de Marcos Juárez","Córdoba"
"Argentina",AR,"Departamento de Minas","Córdoba"
"Argentina",AR,"Departamento de Presidente Roque Sáenz Peña","Córdoba"
"Argentina",AR,"Departamento de Río Cuarto","Córdoba"
"Argentina",AR,"Departamento de Río Primero","Córdoba"
"Argentina",AR,"Departamento de Río Seco","Córdoba"
"Argentina",AR,"Departamento de Río Segundo","Córdoba"
"Argentina",AR,"Departamento de San Alberto","Córdoba"
"Argentina",AR,"Departamento de San Javier","Córdoba"
"Argentina",AR,"Departamento de San Justo","Córdoba"
"Argentina",AR,"Departamento de Sobremonte","Córdoba"
"Argentina",AR,"Departamento de Totoral","Córdoba"
"Argentina",AR,"Departamento de Tulumba","Córdoba"
"Argentina",AR,"Departamento de Unión","Córdoba"
"Argentina",AR,"Despeñaderos","Córdoba"
"Argentina",AR,"Devoto","Córdoba"
"Argentina",AR,"Deán Funes","Córdoba"
"Argentina",AR,"El Arañado","Córdoba"
"Argentina",AR,"El Tío","Córdoba"
"Argentina",AR,"Elena","Córdoba"
"Argentina",AR,"Embalse","Córdoba"
"Argentina",AR,"Etruria","Córdoba"
"Argentina",AR,"General Baldissera","Córdoba"
"Argentina",AR,"General Cabrera","Córdoba"
"Argentina",AR,"General Levalle","Córdoba"
"Argentina",AR,"General Roca","Córdoba"
"Argentina",AR,"Guatimozín","Córdoba"
"Argentina",AR,"Hernando","Córdoba"
"Argentina",AR,"Huanchillas","Córdoba"
"Argentina",AR,"Huerta Grande","Córdoba"
"Argentina",AR,"Huinca Renancó","Córdoba"
"Argentina",AR,"Idiazábal","Córdoba"
"Argentina",AR,"Inriville","Córdoba"
"Argentina",AR,"Isla Verde","Córdoba"
"Argentina",AR,"Italó","Córdoba"
"Argentina",AR,"James Craik","Córdoba"
"Argentina",AR,"Jesús María","Córdoba"
"Argentina",AR,"Justiniano Posse","Córdoba"
"Argentina",AR,"La Calera","Córdoba"
"Argentina",AR,"La Carlota","Córdoba"
"Argentina",AR,"La Cesira","Córdoba"
"Argentina",AR,"La Cumbre","Córdoba"
"Argentina",AR,"La Falda","Córdoba"
"Argentina",AR,"La Francia","Córdoba"
"Argentina",AR,"La Granja","Córdoba"
"Argentina",AR,"La Para","Córdoba"
"Argentina",AR,"La Playosa","Córdoba"
"Argentina",AR,"Laborde","Córdoba"
"Argentina",AR,"Laboulaye","Córdoba"
"Argentina",AR,"Laguna Larga","Córdoba"
"Argentina",AR,"Las Acequias","Córdoba"
"Argentina",AR,"Las Higueras","Córdoba"
"Argentina",AR,"Las Junturas","Córdoba"
"Argentina",AR,"Las Perdices","Córdoba"
"Argentina",AR,"Las Varas","Córdoba"
"Argentina",AR,"Las Varillas","Córdoba"
"Argentina",AR,"Leones","Córdoba"
"Argentina",AR,"Los Cocos","Córdoba"
"Argentina",AR,"Los Cóndores","Córdoba"
"Argentina",AR,"Los Surgentes","Córdoba"
"Argentina",AR,"Malagueño","Córdoba"
"Argentina",AR,"Malvinas Argentinas","Córdoba"
"Argentina",AR,"Marcos Juárez","Córdoba"
"Argentina",AR,"Marull","Córdoba"
"Argentina",AR,"Mattaldi","Córdoba"
"Argentina",AR,"Mendiolaza","Córdoba"
"Argentina",AR,"Mina Clavero","Córdoba"
"Argentina",AR,"Miramar","Córdoba"
"Argentina",AR,"Monte Buey","Córdoba"
"Argentina",AR,"Monte Cristo","Córdoba"
"Argentina",AR,"Monte Maíz","Córdoba"
"Argentina",AR,"Morrison","Córdoba"
"Argentina",AR,"Morteros","Córdoba"
"Argentina",AR,"Noetinger","Córdoba"
"Argentina",AR,"Obispo Trejo","Córdoba"
"Argentina",AR,"Oliva","Córdoba"
"Argentina",AR,"Oncativo","Córdoba"
"Argentina",AR,"Ordóñez","Córdoba"
"Argentina",AR,"Pascanas","Córdoba"
"Argentina",AR,"Pasco","Córdoba"
"Argentina",AR,"Pilar","Córdoba"
"Argentina",AR,"Piquillín","Córdoba"
"Argentina",AR,"Porteña","Córdoba"
"Argentina",AR,"Pozo del Molle","Córdoba"
"Argentina",AR,"Quilino","Córdoba"
"Argentina",AR,"Río Ceballos","Córdoba"
"Argentina",AR,"Río Cuarto","Córdoba"
"Argentina",AR,"Río Segundo","Córdoba"
"Argentina",AR,"Río Tercero","Córdoba"
"Argentina",AR,"Sacanta","Córdoba"
"Argentina",AR,"Saldán","Córdoba"
"Argentina",AR,"Salsacate","Córdoba"
"Argentina",AR,"Salsipuedes","Córdoba"
"Argentina",AR,"Sampacho","Córdoba"
"Argentina",AR,"San Agustín","Córdoba"
"Argentina",AR,"San Antonio de Litín","Córdoba"
"Argentina",AR,"San Basilio","Córdoba"
"Argentina",AR,"San Carlos","Córdoba"
"Argentina",AR,"San Francisco","Córdoba"
"Argentina",AR,"San Francisco del Chañar","Córdoba"
"Argentina",AR,"San José de la Dormida","Córdoba"
"Argentina",AR,"Santa Eufemia","Córdoba"
"Argentina",AR,"Santa Magdalena","Córdoba"
"Argentina",AR,"Santa Rosa de Calamuchita","Córdoba"
"Argentina",AR,"Santa Rosa de Río Primero","Córdoba"
"Argentina",AR,"Santiago Temple","Córdoba"
"Argentina",AR,"Saturnino M. Laspiur","Córdoba"
"Argentina",AR,"Sebastián Elcano","Córdoba"
"Argentina",AR,"Serrano","Córdoba"
"Argentina",AR,"Serrezuela","Córdoba"
"Argentina",AR,"Tancacha","Córdoba"
"Argentina",AR,"Ticino","Córdoba"
"Argentina",AR,"Toledo","Córdoba"
"Argentina",AR,"Tío Pujio","Córdoba"
"Argentina",AR,"Ucacha","Córdoba"
"Argentina",AR,"Unquillo","Córdoba"
"Argentina",AR,"Valle Hermoso","Córdoba"
"Argentina",AR,"Viamonte","Córdoba"
"Argentina",AR,"Vicuña Mackenna","Córdoba"
"Argentina",AR,"Villa Allende","Córdoba"
"Argentina",AR,"Villa Ascasubi","Córdoba"
"Argentina",AR,"Villa Berna","Córdoba"
"Argentina",AR,"Villa Carlos Paz","Córdoba"
"Argentina",AR,"Villa Concepción del Tío","Córdoba"
"Argentina",AR,"Villa Cura Brochero","Córdoba"
"Argentina",AR,"Villa Dolores","Córdoba"
"Argentina",AR,"Villa General Belgrano","Córdoba"
"Argentina",AR,"Villa Giardino","Córdoba"
"Argentina",AR,"Villa Huidobro","Córdoba"
"Argentina",AR,"Villa Las Rosas","Córdoba"
"Argentina",AR,"Villa María","Córdoba"
"Argentina",AR,"Villa Nueva","Córdoba"
"Argentina",AR,"Villa Reducción","Córdoba"
"Argentina",AR,"Villa Rumipal","Córdoba"
"Argentina",AR,"Villa Tulumba","Córdoba"
"Argentina",AR,"Villa Valeria","Córdoba"
"Argentina",AR,"Villa de Soto","Córdoba"
"Argentina",AR,"Villa del Dique","Córdoba"
"Argentina",AR,"Villa del Rosario","Córdoba"
"Argentina",AR,"Villa del Totoral","Córdoba"
"Argentina",AR,"Wenceslao Escalante","Córdoba"
"Argentina",AR,"Aldea San Antonio","Entre Ríos"
"Argentina",AR,"Aranguren","Entre Ríos"
"Argentina",AR,"Bovril","Entre Ríos"
"Argentina",AR,"Caseros","Entre Ríos"
"Argentina",AR,"Ceibas","Entre Ríos"
"Argentina",AR,"Chajarí","Entre Ríos"
"Argentina",AR,"Colonia Elía","Entre Ríos"
"Argentina",AR,"Colón","Entre Ríos"
"Argentina",AR,"Concepción del Uruguay","Entre Ríos"
"Argentina",AR,"Concordia","Entre Ríos"
"Argentina",AR,"Conscripto Bernardi","Entre Ríos"
"Argentina",AR,"Crespo","Entre Ríos"
"Argentina",AR,"Departamento de Gualeguaychú","Entre Ríos"
"Argentina",AR,"Departamento de Paraná","Entre Ríos"
"Argentina",AR,"Diamante","Entre Ríos"
"Argentina",AR,"Domínguez","Entre Ríos"
"Argentina",AR,"Federación","Entre Ríos"
"Argentina",AR,"Federal","Entre Ríos"
"Argentina",AR,"General Campos","Entre Ríos"
"Argentina",AR,"General Galarza","Entre Ríos"
"Argentina",AR,"General Ramírez","Entre Ríos"
"Argentina",AR,"Gobernador Mansilla","Entre Ríos"
"Argentina",AR,"Gualeguay","Entre Ríos"
"Argentina",AR,"Gualeguaychú","Entre Ríos"
"Argentina",AR,"Hasenkamp","Entre Ríos"
"Argentina",AR,"Hernández","Entre Ríos"
"Argentina",AR,"Herrera","Entre Ríos"
"Argentina",AR,"La Criolla","Entre Ríos"
"Argentina",AR,"La Paz","Entre Ríos"
"Argentina",AR,"Larroque","Entre Ríos"
"Argentina",AR,"Los Charrúas","Entre Ríos"
"Argentina",AR,"Los Conquistadores","Entre Ríos"
"Argentina",AR,"Lucas González","Entre Ríos"
"Argentina",AR,"Maciá","Entre Ríos"
"Argentina",AR,"Nogoyá","Entre Ríos"
"Argentina",AR,"Oro Verde","Entre Ríos"
"Argentina",AR,"Paraná","Entre Ríos"
"Argentina",AR,"Piedras Blancas","Entre Ríos"
"Argentina",AR,"Pronunciamiento","Entre Ríos"
"Argentina",AR,"Puerto Ibicuy","Entre Ríos"
"Argentina",AR,"Puerto Yeruá","Entre Ríos"
"Argentina",AR,"Rosario del Tala","Entre Ríos"
"Argentina",AR,"San Benito","Entre Ríos"
"Argentina",AR,"San Gustavo","Entre Ríos"
"Argentina",AR,"San José de Feliciano","Entre Ríos"
"Argentina",AR,"San Justo","Entre Ríos"
"Argentina",AR,"San Salvador","Entre Ríos"
"Argentina",AR,"Santa Ana","Entre Ríos"
"Argentina",AR,"Santa Anita","Entre Ríos"
"Argentina",AR,"Santa Elena","Entre Ríos"
"Argentina",AR,"Sauce de Luna","Entre Ríos"
"Argentina",AR,"Seguí","Entre Ríos"
"Argentina",AR,"Tabossi","Entre Ríos"
